"gender","department","job_title","total_salary","current_year","birth_year","hired_year","termination_year","status","employees"
Female,IT,Help Desk Technician,465899.19,2025,1974,2020,2023,Inactive,12
Female,IT,Help Desk Technician,345445.10000000003,2025,1974,2020,2024,Inactive,9
Female,IT,Help Desk Technician,33575.93,2025,1974,2020,2025,Inactive,1
Female,IT,Help Desk Technician,3474205.97,2025,1974,2020,,Active,87
Female,IT,IT Consultant,68395.62,2025,1974,2020,2020,Inactive,2
Female,IT,IT Consultant,459139.58999999997,2025,1974,2020,2021,Inactive,12
Female,IT,IT Consultant,255062.8,2025,1974,2020,2022,Inactive,7
Female,IT,IT Consultant,312154.47,2025,1974,2020,2023,Inactive,8
Female,IT,IT Consultant,375720.99000000005,2025,1974,2020,2024,Inactive,9
Female,IT,IT Consultant,77122.85,2025,1974,2020,2025,Inactive,2
Female,IT,IT Consultant,4038522.5700000003,2025,1974,2020,,Active,99
Female,IT,IT Project Manager,149458.84999999998,2025,1974,2020,2020,Inactive,4
Female,IT,IT Project Manager,271521.96,2025,1974,2020,2021,Inactive,7
Female,IT,IT Project Manager,276343.49000000005,2025,1974,2020,2022,Inactive,7
Female,IT,IT Project Manager,559154.32,2025,1974,2020,2023,Inactive,14
Female,IT,IT Project Manager,397298.87,2025,1974,2020,2024,Inactive,10
Female,IT,IT Project Manager,3761262.459999999,2025,1974,2020,,Active,93
Female,IT,IT Support Specialist,233347.13,2025,1974,2020,2020,Inactive,6
Female,IT,IT Support Specialist,367523.37,2025,1974,2020,2021,Inactive,9
Female,IT,IT Support Specialist,392557.63999999996,2025,1974,2020,2022,Inactive,10
Female,IT,IT Support Specialist,381400.52,2025,1974,2020,2023,Inactive,10
Female,IT,IT Support Specialist,385197.55,2025,1974,2020,2024,Inactive,10
Female,IT,IT Support Specialist,148714.63,2025,1974,2020,2025,Inactive,4
Female,IT,IT Support Specialist,3581503.8300000005,2025,1974,2020,,Active,91
Female,IT,Machine Learning Engineer,257826.77000000002,2025,1974,2020,2020,Inactive,6
Female,IT,Machine Learning Engineer,395394.66000000003,2025,1974,2020,2021,Inactive,10
Female,IT,Machine Learning Engineer,260393.61000000002,2025,1974,2020,2022,Inactive,7
Female,IT,Machine Learning Engineer,494832.88,2025,1974,2020,2023,Inactive,12
Female,IT,Machine Learning Engineer,320775.74,2025,1974,2020,2024,Inactive,8
Female,IT,Machine Learning Engineer,90237.04000000001,2025,1974,2020,2025,Inactive,2
Female,IT,Machine Learning Engineer,3684133.3200000003,2025,1974,2020,,Active,93
Female,IT,Mobile App Developer,272238.64,2025,1974,2020,2020,Inactive,7
Female,IT,Mobile App Developer,216148.4,2025,1974,2020,2021,Inactive,5
Female,IT,Mobile App Developer,316043.13,2025,1974,2020,2022,Inactive,8
Female,IT,Mobile App Developer,347665.39999999997,2025,1974,2020,2023,Inactive,9
Female,IT,Mobile App Developer,320657.45,2025,1974,2020,2024,Inactive,8
Female,IT,Mobile App Developer,120762.48,2025,1974,2020,2025,Inactive,3
Female,IT,Mobile App Developer,3759419.29,2025,1974,2020,,Active,93
Female,IT,Network Administrator,215860.89,2025,1974,2020,2020,Inactive,5
Female,IT,Network Administrator,224431.68,2025,1974,2020,2021,Inactive,6
Female,IT,Network Administrator,264153.45,2025,1974,2020,2022,Inactive,7
Female,IT,Network Administrator,288493.08,2025,1974,2020,2023,Inactive,7
Female,IT,Network Administrator,410208.11,2025,1974,2020,2024,Inactive,10
Female,IT,Network Administrator,128780.75,2025,1974,2020,2025,Inactive,3
Female,IT,Network Administrator,4264924.589999998,2025,1974,2020,,Active,106
Female,IT,QA Engineer,210310.36,2025,1974,2020,2020,Inactive,5
Female,IT,QA Engineer,244625.89,2025,1974,2020,2021,Inactive,6
Female,IT,QA Engineer,312813.56000000006,2025,1974,2020,2022,Inactive,8
Female,IT,QA Engineer,169030.6,2025,1974,2020,2023,Inactive,4
Female,IT,QA Engineer,113078.29,2025,1974,2020,2024,Inactive,3
Female,IT,QA Engineer,3800510.1500000013,2025,1974,2020,,Active,96
Female,IT,Security Analyst,316804.8,2025,1974,2020,2020,Inactive,8
Female,IT,Security Analyst,364857.06000000006,2025,1974,2020,2021,Inactive,9
Female,IT,Security Analyst,284812.37,2025,1974,2020,2022,Inactive,7
Female,IT,Security Analyst,267729.03,2025,1974,2020,2023,Inactive,7
Female,IT,Security Analyst,463583.36,2025,1974,2020,2024,Inactive,12
Female,IT,Security Analyst,80452.85,2025,1974,2020,2025,Inactive,2
Female,IT,Security Analyst,3044479.569999999,2025,1974,2020,,Active,76
Female,IT,Software Engineer,120165.26999999999,2025,1974,2020,2020,Inactive,3
Female,IT,Software Engineer,589166.34,2025,1974,2020,2021,Inactive,14
Female,IT,Software Engineer,445694.06,2025,1974,2020,2022,Inactive,11
Female,IT,Software Engineer,361005.45,2025,1974,2020,2023,Inactive,9
Female,IT,Software Engineer,152739.89,2025,1974,2020,2024,Inactive,4
Female,IT,Software Engineer,45956.6,2025,1974,2020,2025,Inactive,1
Female,IT,Software Engineer,3109920.14,2025,1974,2020,,Active,80
Female,IT,Solutions Architect,257756.97999999995,2025,1974,2020,2020,Inactive,7
Female,IT,Solutions Architect,544846.99,2025,1974,2020,2021,Inactive,13
Female,IT,Solutions Architect,353915.97,2025,1974,2020,2022,Inactive,10
Female,IT,Solutions Architect,450462.37999999995,2025,1974,2020,2023,Inactive,12
Female,IT,Solutions Architect,446094.58,2025,1974,2020,2024,Inactive,11
Female,IT,Solutions Architect,78928.66,2025,1974,2020,2025,Inactive,2
Female,IT,Solutions Architect,3520044.760000001,2025,1974,2020,,Active,90
Female,IT,Systems Administrator,147068.10000000003,2025,1974,2020,2020,Inactive,4
Female,IT,Systems Administrator,289772.97000000003,2025,1974,2020,2021,Inactive,7
Female,IT,Systems Administrator,114022.24,2025,1974,2020,2022,Inactive,3
Female,IT,Systems Administrator,150747.37,2025,1974,2020,2023,Inactive,4
Female,IT,Systems Administrator,313482.95,2025,1974,2020,2024,Inactive,8
Female,IT,Systems Administrator,79171.23000000001,2025,1974,2020,2025,Inactive,2
Female,IT,Systems Administrator,3593823.3400000003,2025,1974,2020,,Active,90
Female,Marketing,Brand Manager,228762.32,2025,1974,2020,2020,Inactive,5
Female,Marketing,Brand Manager,331836.41000000003,2025,1974,2020,2021,Inactive,8
Female,Marketing,Brand Manager,327230.64,2025,1974,2020,2022,Inactive,8
Female,Marketing,Brand Manager,353784.55,2025,1974,2020,2023,Inactive,9
Female,Marketing,Brand Manager,290917.31000000006,2025,1974,2020,2024,Inactive,7
Female,Marketing,Brand Manager,43441.37,2025,1974,2020,2025,Inactive,1
Female,Marketing,Brand Manager,3638292.4999999995,2025,1974,2020,,Active,91
Female,Marketing,Communications Specialist,239889.05,2025,1974,2020,2020,Inactive,6
Female,Marketing,Communications Specialist,330729.12,2025,1974,2020,2021,Inactive,8
Female,Marketing,Communications Specialist,383342.38999999996,2025,1974,2020,2022,Inactive,10
Female,Marketing,Communications Specialist,289128.27,2025,1974,2020,2023,Inactive,7
Female,Marketing,Communications Specialist,343902.22000000003,2025,1974,2020,2024,Inactive,8
Female,Marketing,Communications Specialist,45452.58,2025,1974,2020,2025,Inactive,1
Female,Marketing,Communications Specialist,4013197.51,2025,1974,2020,,Active,102
Female,Marketing,Content Marketing Manager,273806.45,2025,1974,2020,2020,Inactive,7
Female,Marketing,Content Marketing Manager,332997.98,2025,1974,2020,2021,Inactive,8
Female,Marketing,Content Marketing Manager,510509.07999999996,2025,1974,2020,2022,Inactive,13
Female,Marketing,Content Marketing Manager,287719.44,2025,1974,2020,2023,Inactive,8
Female,Marketing,Content Marketing Manager,315276.93,2025,1974,2020,2024,Inactive,8
Female,Marketing,Content Marketing Manager,40231.23,2025,1974,2020,2025,Inactive,1
Female,Marketing,Content Marketing Manager,4503565.42,2025,1974,2020,,Active,112
Female,Marketing,Copywriter,108615.47,2025,1974,2020,2020,Inactive,3
Female,Marketing,Copywriter,378007.05999999994,2025,1974,2020,2021,Inactive,10
Female,Marketing,Copywriter,302190.98,2025,1974,2020,2022,Inactive,8
Female,Marketing,Copywriter,398622.48999999993,2025,1974,2020,2023,Inactive,10
Female,Marketing,Copywriter,232711.43000000002,2025,1974,2020,2024,Inactive,6
Female,Marketing,Copywriter,136583.44,2025,1974,2020,2025,Inactive,3
Female,Marketing,Copywriter,3256331.9699999993,2025,1974,2020,,Active,82
Female,Marketing,Digital Marketing Analyst,172593.25,2025,1974,2020,2020,Inactive,4
Female,Marketing,Digital Marketing Analyst,353860.2,2025,1974,2020,2021,Inactive,9
Female,Marketing,Digital Marketing Analyst,366877.63,2025,1974,2020,2022,Inactive,9
Female,Marketing,Digital Marketing Analyst,558829.0000000001,2025,1974,2020,2023,Inactive,14
Female,Marketing,Digital Marketing Analyst,570200.03,2025,1974,2020,2024,Inactive,13
Female,Marketing,Digital Marketing Analyst,109871.0,2025,1974,2020,2025,Inactive,3
Female,Marketing,Digital Marketing Analyst,3648732.479999999,2025,1974,2020,,Active,92
Female,Marketing,Email Marketing Coordinator,149960.44,2025,1974,2020,2020,Inactive,4
Female,Marketing,Email Marketing Coordinator,326711.66000000003,2025,1974,2020,2021,Inactive,8
Female,Marketing,Email Marketing Coordinator,185224.88,2025,1974,2020,2022,Inactive,4
Female,Marketing,Email Marketing Coordinator,598522.6,2025,1974,2020,2023,Inactive,15
Female,Marketing,Email Marketing Coordinator,305633.27999999997,2025,1974,2020,2024,Inactive,8
Female,Marketing,Email Marketing Coordinator,86419.14,2025,1974,2020,2025,Inactive,2
Female,Marketing,Email Marketing Coordinator,4084107.7099999995,2025,1974,2020,,Active,101
Female,Marketing,Event Marketing Coordinator,168181.7,2025,1974,2020,2020,Inactive,4
Female,Marketing,Event Marketing Coordinator,305933.04000000004,2025,1974,2020,2021,Inactive,8
Female,Marketing,Event Marketing Coordinator,356993.82,2025,1974,2020,2022,Inactive,10
Female,Marketing,Event Marketing Coordinator,292598.9,2025,1974,2020,2023,Inactive,7
Female,Marketing,Event Marketing Coordinator,351248.73999999993,2025,1974,2020,2024,Inactive,9
Female,Marketing,Event Marketing Coordinator,70237.70999999999,2025,1974,2020,2025,Inactive,2
Female,Marketing,Event Marketing Coordinator,3923150.710000001,2025,1974,2020,,Active,99
Female,Marketing,Graphic Designer,353042.57,2025,1974,2020,2020,Inactive,9
Female,Marketing,Graphic Designer,193275.90000000002,2025,1974,2020,2021,Inactive,5
Female,Marketing,Graphic Designer,452833.0900000001,2025,1974,2020,2022,Inactive,11
Female,Marketing,Graphic Designer,218217.43,2025,1974,2020,2023,Inactive,6
Female,Marketing,Graphic Designer,185374.74,2025,1974,2020,2024,Inactive,5
Female,Marketing,Graphic Designer,3634700.479999999,2025,1974,2020,,Active,92
Female,Marketing,Growth Marketing Manager,135104.06,2025,1974,2020,2020,Inactive,3
Female,Marketing,Growth Marketing Manager,212762.47999999998,2025,1974,2020,2021,Inactive,6
Female,Marketing,Growth Marketing Manager,157504.31,2025,1974,2020,2022,Inactive,4
Female,Marketing,Growth Marketing Manager,326449.24,2025,1974,2020,2023,Inactive,8
Female,Marketing,Growth Marketing Manager,461998.57999999996,2025,1974,2020,2024,Inactive,11
Female,Marketing,Growth Marketing Manager,125433.63999999998,2025,1974,2020,2025,Inactive,3
Female,Marketing,Growth Marketing Manager,3940013.4899999993,2025,1974,2020,,Active,99
Female,Marketing,Influencer Marketing Manager,198799.32,2025,1974,2020,2020,Inactive,5
Female,Marketing,Influencer Marketing Manager,425993.17000000004,2025,1974,2020,2021,Inactive,11
Female,Marketing,Influencer Marketing Manager,423910.27,2025,1974,2020,2022,Inactive,10
Female,Marketing,Influencer Marketing Manager,331156.22000000003,2025,1974,2020,2023,Inactive,8
Female,Marketing,Influencer Marketing Manager,421067.68,2025,1974,2020,2024,Inactive,11
Female,Marketing,Influencer Marketing Manager,39751.73,2025,1974,2020,2025,Inactive,1
Female,Marketing,Influencer Marketing Manager,3864880.590000001,2025,1974,2020,,Active,95
Female,Marketing,Marketing Coordinator,249552.77,2025,1974,2020,2020,Inactive,6
Female,Marketing,Marketing Coordinator,74406.22,2025,1974,2020,2021,Inactive,2
Female,Marketing,Marketing Coordinator,534591.85,2025,1974,2020,2022,Inactive,14
Female,Marketing,Marketing Coordinator,213793.52,2025,1974,2020,2023,Inactive,5
Female,Marketing,Marketing Coordinator,318742.44,2025,1974,2020,2024,Inactive,8
Female,Marketing,Marketing Coordinator,201618.5,2025,1974,2020,2025,Inactive,5
Female,Marketing,Marketing Coordinator,3786669.43,2025,1974,2020,,Active,97
Female,Marketing,Marketing Director,316064.06,2025,1974,2020,2020,Inactive,8
Female,Marketing,Marketing Director,237181.57,2025,1974,2020,2021,Inactive,6
Female,Marketing,Marketing Director,275759.88,2025,1974,2020,2022,Inactive,7
Female,Marketing,Marketing Director,270055.19999999995,2025,1974,2020,2023,Inactive,7
Female,Marketing,Marketing Director,363810.70999999996,2025,1974,2020,2024,Inactive,8
Female,Marketing,Marketing Director,205707.86,2025,1974,2020,2025,Inactive,5
Female,Marketing,Marketing Director,3911135.400000001,2025,1974,2020,,Active,96
Female,Marketing,Marketing Operations Manager,263924.89,2025,1974,2020,2020,Inactive,7
Female,Marketing,Marketing Operations Manager,263914.14999999997,2025,1974,2020,2021,Inactive,6
Female,Marketing,Marketing Operations Manager,222905.33,2025,1974,2020,2022,Inactive,6
Female,Marketing,Marketing Operations Manager,571045.76,2025,1974,2020,2023,Inactive,14
Female,Marketing,Marketing Operations Manager,113040.54000000001,2025,1974,2020,2024,Inactive,3
Female,Marketing,Marketing Operations Manager,38982.96,2025,1974,2020,2025,Inactive,1
Female,Marketing,Marketing Operations Manager,3346172.9000000013,2025,1974,2020,,Active,86
Female,Marketing,Marketing Specialist,164419.09,2025,1974,2020,2020,Inactive,4
Female,Marketing,Marketing Specialist,324848.04000000004,2025,1974,2020,2021,Inactive,8
Female,Marketing,Marketing Specialist,163472.80000000002,2025,1974,2020,2022,Inactive,4
Female,Marketing,Marketing Specialist,515852.17,2025,1974,2020,2023,Inactive,12
Female,Marketing,Marketing Specialist,451035.64,2025,1974,2020,2024,Inactive,11
Female,Marketing,Marketing Specialist,77528.04,2025,1974,2020,2025,Inactive,2
Female,Marketing,Marketing Specialist,3768508.550000001,2025,1974,2020,,Active,91
Female,Marketing,Performance Marketing Analyst,300968.73,2025,1974,2020,2020,Inactive,7
Female,Marketing,Performance Marketing Analyst,355354.62,2025,1974,2020,2021,Inactive,9
Female,Marketing,Performance Marketing Analyst,321611.41,2025,1974,2020,2022,Inactive,8
Female,Marketing,Performance Marketing Analyst,214215.43000000002,2025,1974,2020,2023,Inactive,5
Female,Marketing,Performance Marketing Analyst,461007.58,2025,1974,2020,2024,Inactive,12
Female,Marketing,Performance Marketing Analyst,156703.49,2025,1974,2020,2025,Inactive,4
Female,Marketing,Performance Marketing Analyst,3518096.58,2025,1974,2020,,Active,87
Female,Marketing,PPC Specialist,173297.90000000002,2025,1974,2020,2020,Inactive,4
Female,Marketing,PPC Specialist,262048.2,2025,1974,2020,2021,Inactive,7
Female,Marketing,PPC Specialist,94859.29000000001,2025,1974,2020,2022,Inactive,2
Female,Marketing,PPC Specialist,602904.23,2025,1974,2020,2023,Inactive,15
Female,Marketing,PPC Specialist,234185.37,2025,1974,2020,2024,Inactive,7
Female,Marketing,PPC Specialist,43696.95,2025,1974,2020,2025,Inactive,1
Female,Marketing,PPC Specialist,3384601.5100000002,2025,1974,2020,,Active,83
Female,Marketing,PR Manager,283965.52,2025,1974,2020,2020,Inactive,7
Female,Marketing,PR Manager,200066.26,2025,1974,2020,2021,Inactive,5
Female,Marketing,PR Manager,517062.00999999995,2025,1974,2020,2022,Inactive,12
Female,Marketing,PR Manager,315862.11000000004,2025,1974,2020,2023,Inactive,8
Female,Marketing,PR Manager,309638.81,2025,1974,2020,2024,Inactive,7
Female,Marketing,PR Manager,36547.17,2025,1974,2020,2025,Inactive,1
Female,Marketing,PR Manager,4376931.55,2025,1974,2020,,Active,109
Female,Marketing,Product Marketing Manager,274086.56999999995,2025,1974,2020,2020,Inactive,7
Female,Marketing,Product Marketing Manager,322362.67,2025,1974,2020,2021,Inactive,8
Female,Marketing,Product Marketing Manager,289364.08999999997,2025,1974,2020,2022,Inactive,7
Female,Marketing,Product Marketing Manager,191719.61000000002,2025,1974,2020,2023,Inactive,5
Female,Marketing,Product Marketing Manager,311574.09,2025,1974,2020,2024,Inactive,8
Female,Marketing,Product Marketing Manager,214105.8,2025,1974,2020,2025,Inactive,5
Female,Marketing,Product Marketing Manager,4374468.9300000025,2025,1974,2020,,Active,110
Female,Marketing,SEO Specialist,230556.71999999997,2025,1974,2020,2020,Inactive,6
Female,Marketing,SEO Specialist,483553.1699999999,2025,1974,2020,2021,Inactive,11
Female,Marketing,SEO Specialist,304285.0,2025,1974,2020,2022,Inactive,8
Female,Marketing,SEO Specialist,269356.4,2025,1974,2020,2023,Inactive,7
Female,Marketing,SEO Specialist,281455.8,2025,1974,2020,2024,Inactive,7
Female,Marketing,SEO Specialist,83359.20000000001,2025,1974,2020,2025,Inactive,2
Female,Marketing,SEO Specialist,4001948.4800000004,2025,1974,2020,,Active,99
Female,Marketing,Social Media Manager,283657.06,2025,1974,2020,2020,Inactive,7
Female,Marketing,Social Media Manager,184691.01,2025,1974,2020,2021,Inactive,5
Female,Marketing,Social Media Manager,187461.59999999998,2025,1974,2020,2022,Inactive,5
Female,Marketing,Social Media Manager,382412.95,2025,1974,2020,2023,Inactive,10
Female,Marketing,Social Media Manager,264604.16000000003,2025,1974,2020,2024,Inactive,6
Female,Marketing,Social Media Manager,61536.29,2025,1974,2020,2025,Inactive,2
Female,Marketing,Social Media Manager,2811874.2199999997,2025,1974,2020,,Active,68
Female,Operations,Demand Planner,286123.31,2025,1974,2020,2020,Inactive,7
Female,Operations,Demand Planner,278351.07,2025,1974,2020,2021,Inactive,7
